NAME,MLST ST (Klebsiella pneumoniae (Pasteur)),MLST PROFILE (Klebsiella pneumoniae (Pasteur)),CGMLST,LINCODE,SUBLINEAGE,CLONAL GROUP,Inc Types,K Locus,Predicted capsule (K locus) type,O locus,Predicted O type,Virulence Score,AEROBACTIN (AbST),COLIBACTIN (CbST),SALMOCHELIN (SmST),YERSINIABACTIN (YbST),RmpADC,rmpA2
SAMN28744260,39,2_1_2_4_9_1_14,9945,0_0_107_0_4_0_1_3_0_0,39,39,IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMN23768904,39,2_1_2_4_9_1_14,44663,0_0_107_1_0_0_0_0_8_0,39,10192,IncFIB(K); IncR,KL62,K62,OL2α.2,"O1αβ,2β",1,0,,0,ybt 15; ICEKp11 (378),-,-
SAMN28668256,39,2_1_2_4_9_1_14,45595,0_0_107_0_4_0_16_0_0_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMN23768755,39,2_1_2_4_9_1_14,44636,0_0_107_1_0_0_0_0_6_0,39,10192,Col(pHAD28)--IncFIB(K)(pCAV1099-114); IncFIB(pQil),KL62,K62,OL2α.2,"O1αβ,2β",1,0,,0,ybt 15; ICEKp11 (378),-,-
SAMN29188325,39,2_1_2_4_9_1_14,46137,0_0_107_0_1_7_0_2_1_0,39,39,Col(pHAD28); Col440II; IncFIB(K); IncFIB(pQil); IncFII(K); repB(R1701),KL23,K23,OL2α.2,"O1αβ,2β",0,0,,0,0,-,-
SAMN28744106,39,2_1_2_4_9_1_14,45844,0_0_107_0_25_0_0_0_0_0,39,39,Col(pHAD28)--Col(pHAD28); IncFIA(pBK30683); IncFIB(K),KL23,K23,OL2α.2,"O1αβ,2β",0,0,,0,0,-,-
SAMN29188371,39,2_1_2_4_9_1_14,46167,0_0_107_0_1_9_12_0_0_0,39,39,IncFIB(K)(pCAV1099-114); IncFII(K)--repB(R1701),KL23,K23,OL2α.2,"O1αβ,2β",0,0,,0,0,-,-
SAMN23768759,39,2_1_2_4_9_1_14,44638,0_0_107_1_0_0_0_0_9_0,39,10192,IncFIB(K)(pCAV1099-114),KL62,K62,OL2α.2,"O1αβ,2β",1,0,,0,ybt 15; ICEKp11 (378),-,-
SAMEA114126263,39,2_1_2_4_9_1_14,43267,0_0_107_1_0_0_0_0_7_0,39,10192,ColRNAI; IncFIB(K)(pCAV1099-114),KL62,K62,OL2α.2,"O1αβ,2β",1,0,,0,ybt 15; ICEKp11 (378-1LV),-,-
SAMD00497645,39,2_1_2_4_9_1_14,38487,0_0_107_0_1_7_0_4_0_0,39,39,ColRNAI; IncFIB(K),KL23,K23,OL2α.2,O2β,1,0,,0,ybt 16; ICEKp12 (280-2LV),-,-
SAMEA10330732,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330736,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330953,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331113,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330781,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330733,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330811,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330725,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331103,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330742,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330741,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330731,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330717,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331014,39,2_1_2_4_9_1_14,*a7e4,0_0_107_0_4_0_1_0_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330875,39,2_1_2_4_9_1_14,*a7e4,0_0_107_0_4_0_1_0_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330734,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330958,39,2_1_2_4_9_1_14,*1de9,0_0_107_0_4_0_1_?_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331282,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330803,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331117,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330884,39,2_1_2_4_9_1_14,*a7e4,0_0_107_0_4_0_1_0_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330752,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331012,39,2_1_2_4_9_1_14,*a7e4,0_0_107_0_4_0_1_0_?_?,39,39,Col(pHAD28); IncFIB(K)--IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330769,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331280,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330766,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330783,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331238,39,2_1_2_4_9_1_14,*1de9,0_0_107_0_4_0_1_?_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330871,39,2_1_2_4_9_1_14,*a7e4,0_0_107_0_4_0_1_0_?_?,39,39,Col(pHAD28); IncFIB(K)--IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330724,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330751,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330786,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K)--IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331281,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K)--IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330881,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330802,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331015,39,2_1_2_4_9_1_14,*f34a,0_0_107_0_1_?_?_?_?_?,39,39,IncFIA(pBK30683); IncFIB(pQil)--IncFII(K); IncFII(pCRY); repB(R1701),KL23,K23,OL2α.2,"O1αβ,2β",1,0,,0,ybt 10; ICEKp4 (78),-,-
SAMEA10330730,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331107,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331274,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330767,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330727,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331278,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331276,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331096,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330747,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330749,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331104,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330148,39,2_1_2_4_9_1_14,*d42f,0_0_107_0_?_?_?_?_?_?,39,39,Col440I; IncFIB(pQil); IncFII(K),KL51,K51,OL2α.2,"O1αβ,2β",0,0,,0,0,-,-
SAMEA10330785,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330735,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331007,39,2_1_2_4_9_1_14,*a7e4,0_0_107_0_4_0_1_0_?_?,39,39,IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330754,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331108,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330737,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330784,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330716,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330837,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331277,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331270,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331279,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K)--IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331099,39,2_1_2_4_9_1_14,*ad7b,0_0_107_0_4_0_1_0_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294-1LV),-,-
SAMEA10330726,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331006,39,2_1_2_4_9_1_14,*a7e4,0_0_107_0_4_0_1_0_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330880,39,2_1_2_4_9_1_14,*a7e4,0_0_107_0_4_0_1_0_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331116,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331112,39,2_1_2_4_9_1_14,*86cd,0_0_107_0_4_0_1_0_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330756,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330788,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330874,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331119,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330839,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K)--IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330807,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K)--IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330805,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330840,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330202,39,2_1_2_4_9_1_14,40028,0_0_107_0_4_0_1_0_1_0,39,39,IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331115,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331105,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331362,39,2_1_2_4_9_1_14,*5106,0_0_107_0_1_3_0_?_?_?,39,39,IncFIA(pBK30683); IncFIB(K); IncFIB(pQil); IncFII(K); IncFII(K); IncR,KL23,K23,OL2α.2,"O1αβ,2β",1,0,,0,ybt 14; ICEKp5 (595),-,-
SAMEA10331355,39,2_1_2_4_9_1_14,*9560,0_0_107_0_4_0_1_10_?_?,39,39,Col(pHAD28); Col440II; IncFIB(K); IncFIB(pNDM-Mar); IncFII(K); IncHI1B(pNDM-MAR),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331268,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330809,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330771,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330755,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330787,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K)--IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330768,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330746,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330869,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330872,39,2_1_2_4_9_1_14,*a7e4,0_0_107_0_4_0_1_0_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330806,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330800,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330765,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330882,39,2_1_2_4_9_1_14,*a7e4,0_0_107_0_4_0_1_0_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331269,39,2_1_2_4_9_1_14,*901f,0_0_107_0_4_0_1_0_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10331000,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
SAMEA10330748,39,2_1_2_4_9_1_14,38075,0_0_107_0_4_0_1_0_1_0,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
GCA_019930305.1_ASM1993030v1,39,2_1_2_4_9_1_14,*1d83,0_0_107_0_1_7_0_2_?_?,39,39,Col440II; IncFIB(K),KL23,K23,OL2α.2,"O1αβ,2β",0,0,,0,0,-,-
C27,39,2_1_2_4_9_1_14,*4074,0_0_107_0_4_?_?_?_?_?,39,39,Col(pHAD28); IncFIB(K); IncFII(K),KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
C27_hybrid,39,2_1_2_4_9_1_14,*3adf,0_0_107_0_4_0_1_?_?_?,39,39,,KL2,K2,OL2α.1,"O1αβ,2α",1,0,,0,ybt 16; ICEKp12 (294),-,-
